circ_id	SRR1297303	SRR1297304	SRR1297305	SRR1297306	SRR1297307	SRR1297308	SRR1297309	SRR1297310	SRR1297311	SRR1297312	SRR1297313	SRR1297314	SRR1297315	SRR1297316	SRR1297317
16:1314019-1320517	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
16:13934191-13935743	0	0	1	0	0	1	1	1	2	1	3	1	0	0	0
16:14552020-14584791	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
16:14580873-14584791	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
16:14580873-14627336	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
16:14586317-14604226	0	0	1	0	0	0	0	0	1	1	2	0	0	0	1
16:14586317-14617650	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
16:14593300-14604226	0	3	0	0	0	0	2	4	4	2	0	0	2	2	0
16:14599903-14604226	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
16:14627105-14627336	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0
16:14997752-14998405	8	2	5	3	2	5	1	5	4	6	8	3	3	3	1
16:15008778-15009759	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
16:15008778-15022754	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16:15068168-15071251	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0
16:1557934-1607297	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
16:15581216-15583238	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0
16:15615829-15623123	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
16:15691143-15691908	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
16:15703199-15703353	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
16:15703998-15714934	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0
16:15714908-15715081	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0
16:15714908-15715272	0	0	2	1	0	0	1	0	0	2	0	0	1	0	0
16:15726847-15727054	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
16:15732563-15735578	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
16:15732573-15732708	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
16:15735365-15745237	0	0	0	0	0	0	1	0	0	1	0	1	2	0	0
16:15747943-15748046	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
16:15750137-15753508	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
16:15782384-15786732	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0
16:16007815-16008164	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
16:16007815-16111582	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
16:16044462-16044680	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
16:16052723-16056295	0	0	0	1	0	0	0	1	0	0	0	2	2	0	0
16:16121974-16125911	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
16:16124788-16125911	2	2	3	1	0	1	2	1	1	3	2	0	2	1	1
16:16141172-16142942	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
16:1625972-1641187	0	0	0	2	2	0	1	1	1	1	0	0	0	0	0
16:17099973-17100093	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
16:1724556-1729578	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0
16:17258987-17259498	0	0	1	3	0	0	0	1	4	1	2	1	2	1	1
16:17355098-17358050	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
16:1809237-1809833	1	2	6	4	3	1	5	1	0	2	3	0	3	10	2
16:1822299-1823037	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0
16:18782780-18788142	0	0	0	0	0	0	1	2	0	2	0	0	3	1	0
16:18797924-18798834	1	0	1	1	0	0	0	4	0	1	2	0	5	0	1
16:18834891-18845651	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0
16:18839697-18842454	1	2	1	1	1	0	1	1	0	0	0	1	1	0	0
16:18841564-18845651	3	1	2	5	5	1	0	0	0	4	2	3	5	0	0
16:19071927-19074035	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
16:19430412-19460334	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:19463279-19464024	2	0	2	0	0	0	0	0	0	1	0	1	1	1	0
16:19466081-19469825	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
16:19616113-19616808	0	2	1	4	2	0	0	1	1	3	1	1	1	1	0
16:19616113-19626223	0	2	0	0	0	0	1	3	0	2	2	0	2	0	1
16:19616113-19647882	1	2	0	0	0	1	0	0	3	1	0	0	0	2	1
16:19616113-19652090	2	0	1	0	0	0	1	0	3	0	2	0	0	0	1
16:19626176-19633172	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0
16:19763847-19764112	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0
16:20915555-20920214	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
16:20997282-21003207	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0
16:21019623-21070826	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
16:21069414-21087060	0	0	2	0	0	0	0	0	0	2	1	2	0	0	0
16:21315883-21317126	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
16:21612644-21625115	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1
16:21797749-21800837	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0
16:21962459-21976243	0	1	0	2	1	0	0	2	0	1	0	0	0	1	0
16:22126177-22131729	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0
16:22131204-22131729	0	2	7	2	3	0	2	0	2	9	9	13	0	0	3
16:22150694-22152634	2	0	0	0	0	0	0	1	1	0	0	3	1	0	0
16:22225653-22225975	4	0	0	2	0	0	0	0	0	0	3	1	1	0	0
16:22248754-22251322	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0
16:22313619-22315208	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
16:22349278-22349849	0	0	2	1	0	0	1	4	1	2	0	0	0	4	0
16:22474124-22475218	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
16:2262277-2264760	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
16:23102318-23108183	2	2	0	2	0	1	0	1	0	1	0	0	1	0	1
16:23102318-23108781	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:2317647-2326274	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
16:23442476-23445961	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
16:23493521-23494302	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
16:23621361-23623130	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
16:23642954-23661281	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
16:24032135-24035547	1	1	0	2	0	0	0	0	0	3	0	2	0	0	0
16:24180789-24185567	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
16:24750725-24758360	0	0	0	1	2	0	0	0	2	3	0	0	2	1	0
16:24750725-24777358	1	0	0	0	0	0	0	0	1	0	0	0	0	2	2
16:24968350-24970580	1	0	0	1	0	1	1	1	0	0	0	0	1	1	3
16:24977214-24979005	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
16:2557702-2566453	1	2	0	0	0	0	1	0	2	1	0	0	1	0	0
16:2566355-2577500	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
16:2622689-2633836	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
16:27211145-27215008	1	0	0	0	0	0	4	1	1	0	0	0	0	0	0
16:27213584-27215008	2	4	1	2	0	3	8	2	1	0	3	0	7	3	0
16:27330065-27330198	2	1	0	0	0	0	1	0	0	0	1	0	1	0	0
16:27342148-27342248	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
16:27346466-27352696	0	0	0	1	0	0	0	0	0	1	2	0	0	3	1
16:27528597-27545523	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
16:2763073-2763238	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
16:28152658-28156527	0	0	0	2	0	2	1	1	1	0	0	0	0	0	0
16:28166507-28169909	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
16:29113049-29116326	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
16:29320927-29328624	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0
16:29355786-29365059	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0
16:29833732-29834066	6	1	3	3	3	0	3	1	4	1	7	4	2	2	1
16:29833732-29835798	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
16:29833732-29836958	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
16:29905787-29906127	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0
16:304303-314683	0	0	0	4	0	1	0	0	1	2	0	0	0	0	0
16:30479090-30479461	7	2	0	1	0	0	0	3	0	1	2	1	0	0	0
16:30483826-30484263	2	4	5	4	1	0	1	11	0	7	2	2	7	11	2
16:30496096-30496566	1	2	0	0	1	0	0	2	0	2	1	0	1	0	1
16:30713207-30713711	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0
16:30728965-30729572	1	2	5	6	0	0	6	6	10	4	2	3	4	5	3
16:30728965-30734008	0	0	3	2	0	0	0	0	2	0	1	0	0	0	0
16:31090774-31091342	2	0	2	0	0	0	2	2	4	0	3	2	2	2	2
16:31120185-31128139	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
16:31297513-31297954	1	1	2	0	0	0	0	0	0	0	0	1	1	0	1
16:31361835-31362753	2	0	0	4	0	0	0	3	0	0	1	2	1	1	0
16:31722625-31723353	5	4	2	3	5	3	4	6	5	5	2	3	6	3	2
16:346147-347106	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0
16:3476221-3479600	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
16:3536121-3536994	0	0	0	2	0	0	1	0	0	0	0	1	2	0	2
16:3541307-3557489	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
16:3749626-3770986	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
16:3777612-3778817	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
16:3850296-3851009	2	3	4	3	1	5	5	4	4	6	1	1	5	2	1
16:3979115-3983440	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
16:4332214-4333519	7	10	8	15	6	7	17	7	6	4	6	4	6	8	7
16:4466152-4469465	2	0	0	3	0	1	2	1	0	1	1	0	0	0	2
16:46674313-46677398	0	0	0	2	0	1	1	0	0	3	1	0	2	0	0
16:46676582-46679156	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
16:4671390-4673657	0	2	0	2	1	0	0	0	1	1	0	0	0	0	0
16:47497398-47515601	3	2	2	4	1	1	3	3	4	2	0	2	5	1	1
16:47497398-47547548	3	2	0	1	0	1	1	3	1	0	1	1	1	0	1
16:47497398-47596531	1	0	1	2	1	0	0	0	0	0	1	0	0	0	0
16:47497398-47610920	1	0	2	1	1	0	0	0	0	0	2	0	0	1	1
16:4811169-4812248	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1
16:48256609-48277479	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0
16:48258617-48277479	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
16:48277337-48303305	0	1	0	1	1	0	1	0	2	0	0	0	0	1	1
16:48347506-48348290	1	1	1	2	0	0	1	1	1	0	3	0	0	2	1
16:48347564-48348290	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
16:48548006-48562444	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:48553538-48562444	1	0	1	8	0	1	1	3	0	1	0	0	2	0	0
16:49730770-49789546	0	2	0	0	0	0	0	0	0	0	3	0	0	0	2
16:50287911-50288350	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0
16:50548716-50621708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
16:50675769-50677535	0	1	0	0	0	1	0	0	0	2	0	0	0	2	0
16:50786854-50793664	0	0	1	0	0	2	0	2	3	2	0	0	1	0	0
16:53141178-53157541	11	2	8	6	1	1	9	3	4	0	5	1	4	1	0
16:53154446-53157541	0	5	2	1	0	0	1	0	1	1	0	1	0	0	0
16:53155925-53157541	2	0	2	1	0	0	1	1	0	0	0	0	0	0	2
16:53254437-53268126	1	0	0	0	3	0	0	0	1	1	0	0	0	0	0
16:53254437-53274302	2	5	7	5	0	0	3	0	2	0	3	0	1	1	0
16:53255599-53274302	1	1	2	1	0	0	1	2	3	1	0	0	0	1	2
16:53286225-53307953	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
16:533945-536142	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
16:53439015-53447106	0	0	0	1	0	0	1	0	1	2	1	0	0	0	0
16:53442657-53447106	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0
16:53498390-53500329	0	0	3	0	0	0	0	1	0	1	0	0	2	0	0
16:53873785-53879987	0	0	0	0	0	0	0	1	2	1	0	2	0	0	1
16:53873785-53888951	6	1	3	5	2	2	7	10	6	3	1	5	7	2	9
16:53888831-53934109	1	0	1	2	0	0	0	0	1	0	0	0	0	0	1
16:53888831-54008518	5	0	1	0	1	3	3	0	6	10	10	6	0	0	10
16:53888831-54111889	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2
16:53933984-53937294	2	0	1	1	0	3	1	1	2	1	0	0	0	4	0
16:55525507-55551102	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
16:56385918-56389375	1	1	0	4	0	2	1	1	1	0	0	0	3	0	1
16:56458547-56462634	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
16:57164000-57173869	2	1	2	4	1	2	1	1	4	4	0	1	0	1	6
16:57167092-57173869	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
16:57521067-57526127	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0
16:58559803-58560362	3	2	5	2	1	0	3	4	6	12	1	2	9	5	4
16:58560211-58560362	2	0	1	1	1	0	0	0	5	0	0	1	1	0	0
16:58574608-58575129	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0
16:58675939-58676346	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
16:58716013-58719255	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
16:64971578-64993034	0	0	1	2	0	0	2	1	1	1	0	0	0	1	0
16:64998561-65053928	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
16:65053803-65053928	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2
16:65810039-65812776	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0
16:66608308-66610003	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0
16:66725827-66729099	2	0	1	2	0	0	0	2	0	0	1	0	1	0	1
16:66727687-66729099	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0
16:66730111-66732505	3	2	3	5	0	0	2	0	0	0	0	1	0	1	0
16:67036638-67082308	0	0	0	0	1	0	1	0	2	1	0	1	1	0	0
16:67036638-67082339	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0
16:67610823-67612121	0	0	1	1	0	0	0	1	2	0	0	0	2	2	0
16:67628369-67629533	1	0	1	0	0	0	1	0	0	0	2	1	0	0	0
16:67685456-67685802	0	0	0	1	0	0	2	0	0	0	0	0	2	1	0
16:67734857-67735042	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:68121986-68123121	2	5	3	6	1	4	1	4	6	5	5	1	4	0	4
16:68121986-68126610	7	11	16	18	3	9	7	4	16	15	8	2	13	13	12
16:68181474-68191775	1	0	0	0	1	0	0	0	1	0	0	0	2	0	1
16:68266592-68266721	3	1	1	5	1	2	2	2	6	4	4	3	6	4	4
16:68266592-68275249	0	3	0	1	0	1	0	0	0	1	0	0	1	0	0
16:68867078-68880630	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0
16:69136695-69143389	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1
16:69284047-69284244	1	4	0	3	0	0	3	0	2	2	0	0	2	1	0
16:69368375-69372355	0	0	1	0	0	0	1	0	0	0	0	2	2	0	0
16:69370482-69372355	12	7	11	7	3	2	7	8	12	9	6	10	7	1	2
16:69653235-69655799	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
16:69695135-69695379	2	0	1	7	0	0	4	3	1	2	1	2	6	0	1
16:69776188-69799295	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
16:70010750-70018097	0	0	0	0	0	1	2	2	1	1	1	3	0	1	0
16:70030987-70031968	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
16:70042350-70043003	6	0	3	3	1	0	0	1	2	2	2	0	5	0	0
16:70258979-70262524	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0
16:70261043-70262524	1	0	0	1	0	1	0	2	2	0	0	0	0	2	0
16:70267658-70268379	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
16:70312608-70316104	0	0	1	1	1	0	2	1	0	1	0	0	0	0	0
16:70314901-70316104	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
16:70463168-70463774	2	0	2	1	0	0	2	0	0	1	0	0	0	0	0
16:70463168-70465176	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
16:70565064-70567536	2	0	1	1	1	3	0	2	0	3	0	0	0	0	1
16:70762539-70763025	0	0	0	0	1	1	1	0	0	0	1	2	1	2	0
16:71060503-71093935	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0
16:71152658-71186918	1	0	4	0	1	1	1	0	0	0	6	1	2	0	0
16:71676446-71679535	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
16:71738941-71739341	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0
16:71761511-71764726	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
16:71765488-71769699	3	1	0	0	0	0	1	0	1	4	0	1	3	0	0
16:71916461-71921453	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
16:71920738-71923380	0	0	1	0	0	0	2	0	0	0	1	2	0	0	0
16:72056529-72059188	0	0	0	0	0	0	1	0	2	2	1	0	1	0	0
16:72058253-72059188	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0
16:72088986-72090786	2	0	1	2	1	0	0	1	3	1	0	0	0	3	0
16:72950468-72960194	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0
16:74360632-74360891	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
16:74457873-74459789	2	1	0	0	0	0	1	2	0	0	0	0	1	0	1
16:74459681-74463479	1	0	4	1	0	1	1	0	1	1	1	0	0	0	4
16:74915869-74916259	0	2	0	3	0	0	3	0	0	0	2	0	0	1	0
16:75411824-75414695	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0
16:78612939-78618924	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
16:80684537-80685129	3	0	4	11	3	2	0	4	8	5	1	0	9	2	2
16:81351582-81354755	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
16:81351582-81377702	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
16:83906986-83912367	0	1	2	4	0	2	3	4	2	3	0	1	3	3	1
16:84758715-84768358	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
16:84845785-84854829	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
16:84979188-84981994	0	0	1	1	0	1	1	0	2	2	0	0	0	2	0
16:85633913-85634132	9	12	13	21	10	10	10	18	21	24	8	9	38	11	23
16:85776554-85781280	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0
16:86490263-86491004	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
16:87415275-87418901	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
16:8746000-8750539	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
16:87748672-87762040	0	0	2	2	1	0	0	0	3	0	1	0	0	2	1
16:87975047-87984259	6	1	2	1	0	2	0	2	4	0	2	1	1	0	3
16:88027482-88038011	5	4	5	7	0	0	0	3	6	4	2	1	7	2	5
16:8858349-8859335	0	0	1	3	0	0	1	0	0	2	0	0	1	2	0
16:88627621-88628854	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0
16:88831997-88837765	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
16:88831997-88843199	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
16:89098590-89102759	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0
16:8915253-8917156	2	0	0	4	1	0	2	2	4	1	5	2	1	0	1
16:89224718-89225631	1	0	1	1	0	3	0	0	2	0	0	3	1	0	4
16:89305205-89317075	0	1	0	0	0	0	1	0	2	1	2	0	1	1	1
16:89418283-89422305	0	0	0	1	0	0	1	3	0	0	0	1	0	0	0
16:89418283-89431326	0	2	1	5	1	0	0	0	1	2	0	0	0	0	0
16:89544647-89548113	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
16:89733481-89737905	0	2	0	0	1	0	0	0	0	0	0	2	0	0	1
16:89770044-89770165	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
16:89895037-89900794	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0
16:92595-100509	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
16:98144-100509	0	0	0	2	0	0	0	0	0	0	2	0	3	0	0
17:1050049-1100735	2	0	0	0	0	0	1	0	1	0	0	1	0	1	1
17:1050049-1125367	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0
17:1083519-1100735	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
17:10847891-10880720	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
17:1100636-1125367	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0
17:1125182-1125367	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:11608128-11619781	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
17:12054888-12081530	1	0	1	0	0	0	0	4	1	1	2	0	1	0	1
17:12054888-12095694	0	3	1	3	0	1	1	3	3	0	4	1	2	0	2
17:12054888-12113360	0	4	3	9	1	4	1	4	7	5	4	2	4	1	1
17:12054888-12129287	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0
17:12081355-12095694	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0
17:12081355-12113360	1	0	0	1	0	0	0	0	3	2	0	2	2	0	0
17:12095574-12113360	0	0	1	3	1	0	0	0	1	2	4	0	0	0	0
17:12705127-12723008	0	0	4	1	0	1	1	0	7	3	2	1	4	0	2
17:1361091-1362008	0	2	0	3	1	0	0	3	0	5	1	1	1	2	2
17:14034007-14034416	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
17:14074322-14077056	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
17:1534098-1558559	2	0	1	2	0	0	0	0	0	0	1	0	0	0	0
17:1548295-1553149	1	0	0	1	1	0	2	0	2	0	1	0	0	0	0
17:15540432-15547148	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0
17:15716058-15717313	5	0	0	1	0	0	0	1	0	0	0	0	2	2	0
17:16098366-16101805	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
17:16101249-16101805	0	1	0	2	0	0	2	0	2	1	1	0	0	0	0
17:16126081-16146548	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0
17:16137310-16139186	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:16143605-16153395	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
17:1636708-1637062	8	5	2	2	4	3	5	0	1	2	4	0	0	1	5
17:17254858-17264981	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
17:17847638-17850952	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
17:17866295-17869473	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
17:18021122-18026416	0	0	1	1	0	0	0	0	0	0	1	1	0	2	0
17:18206814-18208375	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1
17:1842802-1844686	3	0	4	0	0	0	0	0	0	0	0	0	0	1	0
17:1842802-1853189	2	0	1	3	0	0	2	2	0	0	0	0	1	1	0
17:1842802-1883944	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
17:1853100-1883944	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:18865468-18865952	1	0	0	2	1	0	1	0	0	0	2	0	2	2	0
17:18865468-18867334	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2
17:18865468-18911251	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
17:18867281-18877870	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
17:19281954-19285790	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:19309884-19329647	0	0	0	1	0	0	0	0	0	0	1	0	2	1	1
17:19838500-19843222	0	0	0	1	0	0	1	0	2	0	1	1	0	0	0
17:19909180-19909978	2	0	0	3	1	0	1	1	2	0	0	0	0	0	2
17:19958013-19958571	0	2	2	1	4	2	0	0	2	1	0	1	2	1	2
17:20204332-20205912	7	8	7	21	3	6	7	0	28	12	10	8	15	12	10
17:21006895-21011309	0	1	1	1	0	0	2	2	3	0	0	1	0	0	0
17:21011150-21015899	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0
17:2236491-2244719	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
17:2394042-2395454	0	0	0	1	1	0	0	0	1	0	0	0	0	3	1
17:2436673-2441559	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:247110-281854	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
17:2665371-2670331	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0
17:2666015-2672757	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
17:2676504-2680320	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0
17:27303366-27309272	0	2	2	1	0	0	0	2	0	0	2	0	0	0	0
17:27303366-27310174	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0
17:27304779-27309272	0	0	1	0	0	0	0	1	2	0	0	0	0	2	0
17:27304779-27311616	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0
17:28122602-28172618	3	2	0	4	0	0	1	0	2	0	1	0	1	0	1
17:28163542-28172618	1	0	1	2	0	0	0	0	1	1	4	1	1	1	1
17:28350437-28351800	3	0	1	1	0	0	2	0	0	0	0	0	0	0	1
17:28921687-28924302	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0
17:28921687-28927063	0	0	1	1	1	0	0	0	0	2	0	0	2	0	1
17:29418803-29451680	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
17:29451454-29451680	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0
17:29482196-29498521	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
17:29489663-29491865	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
17:29648143-29650800	0	0	0	3	1	0	0	0	0	2	1	1	0	2	2
17:29648143-29672129	3	0	1	1	0	4	1	0	1	1	2	0	0	2	0
17:29650653-29650800	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
17:29666866-29672129	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1
17:29676819-29677741	0	1	1	4	0	0	0	4	4	0	1	1	1	0	0
17:29676819-29703062	0	0	0	1	0	0	1	2	3	0	0	0	0	0	0
17:29684562-29695523	0	0	0	1	0	0	0	2	1	0	0	0	1	1	0
17:29684562-29703062	6	2	3	4	3	1	2	4	4	6	1	0	3	1	2
17:29684562-29758393	2	0	0	2	0	0	0	0	0	3	0	0	0	1	0
17:29695458-29703062	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
17:30266884-30286902	0	0	0	1	0	0	1	0	2	0	1	0	1	0	0
17:30286813-30289482	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:30449552-30451846	0	0	1	1	0	0	0	2	0	0	0	1	0	0	1
